date,number,address,position,bike_stands,available_bike_stands,available_bikes,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-03-29 02:00:00,47,Gosposvetska cesta 69,"{'lat': 46.562695, 'lng': 15.62935}",939,13.0,9.48936170212766,5.3,85.0,2.9,1.3,0.0,0.0,994.8
2024-04-02 03:00:00,58,Gosposvetska cesta 69,"{'lat': 46.562695, 'lng': 15.62935}",1162,10.0,8.862068965517242,8.8,85.0,6.4,5.0,0.0,0.0,995.8
