number,address,position,bike_stands,available_bike_stands,available_bikes,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,cloud_cover
21,Gorkega ulica 32,"{'lat': 46.550683, 'lng': 15.639333}",20,7,13,2024-03-21 20:01:38,11.748,69.0,9.846296,44.0,0.0,0.0,0.0,3.0
