number,address,position,bike_stands,available_bike_stands,available_bikes,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,cloud_cover
13,Partizanska cesta 46-48,"{'lat': 46.561555, 'lng': 15.65692}",20,11,9,2024-03-21 20:03:12,11.748,69.0,9.846296,44.0,0.0,0.0,0.0,3.0
