number,address,position,bike_stands,available_bike_stands,available_bikes,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,cloud_cover
12,Mlinska ulica 24,"{'lat': 46.558534, 'lng': 15.654739}",20,12,8,2024-03-21 20:00:52,11.748,69.0,9.846296,44.0,0.0,0.0,0.0,3.0
