number,address,position,bike_stands,available_bike_stands,available_bikes,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,cloud_cover
23,LJUBLJANSKA 41,"{'lat': 46.545947, 'lng': 15.644015}",20,11,9,2024-03-21 20:06:35,11.748,69.0,9.846296,44.0,0.0,0.0,0.0,3.0
