date,number,address,position,bike_stands,available_bike_stands,available_bikes,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-03-23 01:00:00,37,Gorkega ulica 32,"{'lat': 46.550683, 'lng': 15.639333}",743,9.0,9.783783783783784,7.9,94.0,7.0,6.0,0.0,0.1,1003.8
2024-03-27 20:00:00,59,Gorkega ulica 32,"{'lat': 46.550683, 'lng': 15.639333}",1182,6.0,9.322033898305085,11.3,76.0,7.2,8.6,0.0,0.0,982.4
2024-03-30 19:00:00,48,Gorkega ulica 32,"{'lat': 46.550683, 'lng': 15.639333}",964,14.0,9.375,14.5,75.0,10.1,13.0,0.0,0.0,993.9
2024-03-31 04:00:00,58,Gorkega ulica 32,"{'lat': 46.550683, 'lng': 15.639333}",1162,15.0,9.586206896551724,7.4,92.0,6.2,5.5,0.0,0.0,993.3
2024-03-31 17:00:00,58,Gorkega ulica 32,"{'lat': 46.550683, 'lng': 15.639333}",1162,14.0,9.051724137931034,15.7,84.0,13.1,15.7,0.0,0.0,992.8
2024-04-01 01:00:00,29,Gorkega ulica 32,"{'lat': 46.550683, 'lng': 15.639333}",581,16.0,9.517241379310345,9.3,97.0,8.8,7.2,0.0,0.0,992.2
