date,number,address,position,bike_stands,available_bike_stands,available_bikes,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-03-25 12:00:00,58,Slomškov trg 10,"{'lat': 46.558924, 'lng': 15.644443}",1162,6.0,8.03448275862069,8.2,69.0,2.8,4.1,0.0,0.3,1000.7
2024-03-27 07:00:00,58,Slomškov trg 10,"{'lat': 46.558924, 'lng': 15.644443}",1162,18.0,9.017241379310345,7.8,67.0,2.1,3.7,0.0,0.0,985.3
2024-03-29 06:00:00,58,Slomškov trg 10,"{'lat': 46.558924, 'lng': 15.644443}",1162,17.0,8.551724137931034,6.2,78.0,2.6,2.1,0.0,0.0,995.4
