number,address,position,bike_stands,available_bike_stands,available_bikes,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,cloud_cover
27,Cesta XIV. divizije,"{'lat': 46.554741, 'lng': 15.659814}",20,15,5,2024-03-21 20:04:10,11.748,69.0,9.846296,44.0,0.0,0.0,0.0,3.0
