date,number,address,position,bike_stands,available_bike_stands,available_bikes,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-03-22 19:00:00,58,Mladinska ulica 15,"{'lat': 46.56294, 'lng': 15.644185}",1162,7.0,9.068965517241379,10.4,93.0,9.4,8.4,0.0,0.8,1005.9
2024-03-24 03:00:00,58,Mladinska ulica 15,"{'lat': 46.56294, 'lng': 15.644185}",1162,11.0,9.568965517241379,1.9,88.0,0.1,-2.5,0.0,0.0,998.5
2024-03-28 17:00:00,54,Mladinska ulica 15,"{'lat': 46.56294, 'lng': 15.644185}",1082,5.0,8.907407407407407,10.3,66.0,4.3,5.4,0.0,0.0,987.4
2024-04-03 01:00:00,29,Mladinska ulica 15,"{'lat': 46.56294, 'lng': 15.644185}",581,7.0,9.413793103448276,8.7,85.0,6.3,4.8,0.0,0.1,1000.2
2024-04-03 03:00:00,58,Mladinska ulica 15,"{'lat': 46.56294, 'lng': 15.644185}",1162,7.0,9.448275862068966,8.7,87.0,6.6,4.1,0.0,0.0,999.7
2024-04-03 05:00:00,58,Mladinska ulica 15,"{'lat': 46.56294, 'lng': 15.644185}",1162,5.0,8.741379310344827,8.5,91.0,7.1,4.7,0.0,0.1,1000.9
2024-04-03 08:00:00,58,Mladinska ulica 15,"{'lat': 46.56294, 'lng': 15.644185}",1162,12.0,8.310344827586206,9.2,84.0,6.6,5.7,0.0,0.1,1002.3
2024-04-04 05:00:00,58,Mladinska ulica 15,"{'lat': 46.56294, 'lng': 15.644185}",1162,13.0,8.60344827586207,8.9,92.0,7.7,5.9,0.0,0.0,1003.6
