number,address,position,bike_stands,available_bike_stands,available_bikes,date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,cloud_cover
18,Koroška cesta 173,"{'lat': 46.565603, 'lng': 15.623133}",20,13,7,2024-03-21 20:02:52,11.748,69.0,9.846296,44.0,0.0,0.0,0.0,3.0
