date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-04-13 00:00:00+00:00,12.9785,77.0,9.040723,12.06452,0.0,0.0,995.09143
2024-04-13 01:00:00+00:00,12.0785,83.0,9.278449,11.25239,0.0,0.0,994.9857
2024-04-13 02:00:00+00:00,12.3285,80.0,8.975969,11.64123,0.0,0.0,994.9186
2024-04-13 03:00:00+00:00,11.8285,83.0,9.033904,11.205622,0.0,0.0,994.5696
2024-04-13 04:00:00+00:00,11.8785,80.0,8.537698,11.278594,0.0,0.0,994.0922
2024-04-13 05:00:00+00:00,11.8785,79.0,8.351978,10.921725,0.0,0.0,994.8655
2024-04-13 06:00:00+00:00,12.0785,86.0,9.807272,11.777653,0.0,0.0,994.6957
2024-04-13 07:00:00+00:00,14.9285,76.0,10.734292,14.806438,0.0,0.0,995.512
2024-04-13 08:00:00+00:00,18.0285,65.0,11.349594,18.065828,0.0,0.0,995.7701
2024-04-13 09:00:00+00:00,20.478498,58.0,11.934141,21.016788,0.0,0.0,995.7547
2024-04-13 10:00:00+00:00,22.078499,53.0,12.05486,23.409351,0.0,0.0,995.4482
2024-04-13 11:00:00+00:00,23.1785,47.0,11.246463,24.544174,0.0,0.0,994.988
2024-04-13 12:00:00+00:00,23.7785,46.0,11.468208,24.761047,0.0,0.0,993.9888
2024-04-13 13:00:00+00:00,23.9285,46.0,11.604681,23.836395,0.0,0.0,993.4243
2024-04-13 14:00:00+00:00,24.1785,42.0,10.459976,23.06198,0.0,0.0,992.38635
2024-04-13 15:00:00+00:00,24.2785,41.0,10.188723,22.568453,0.0,0.0,991.7198
2024-04-13 16:00:00+00:00,23.6785,48.0,12.021956,22.493053,0.0,0.0,991.4613
2024-04-13 17:00:00+00:00,22.1285,54.0,12.385532,21.214523,0.0,0.0,991.0986
2024-04-13 18:00:00+00:00,19.6285,62.0,12.148148,18.979504,0.0,0.0,991.30615
2024-04-13 19:00:00+00:00,17.8785,66.0,11.437771,17.375313,0.0,0.0,991.2066
2024-04-13 20:00:00+00:00,16.228498,64.0,9.409329,15.513063,0.0,0.0,991.116
2024-04-13 21:00:00+00:00,17.5285,56.0,8.651316,16.911413,0.0,0.0,991.07025
2024-04-13 22:00:00+00:00,15.978499,60.0,8.217537,15.276718,0.0,0.0,990.9907
2024-04-13 23:00:00+00:00,14.8785,62.0,7.662529,13.861557,0.0,0.0,990.5745
