date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-04-15 00:00:00,15.528501,55.0,6.5225234,14.542955,0.0,0.0,981.84894
2024-04-15 01:00:00,16.078499,50.0,5.651071,14.84367,0.0,0.0,981.13776
2024-04-15 02:00:00,13.6285,64.0,6.943651,12.4141655,0.0,0.0,979.9879
2024-04-15 03:00:00,13.9285,64.0,7.228217,12.81547,0.0,0.0,979.24915
2024-04-15 04:00:00,13.9785,62.0,6.812102,12.898199,0.0,0.0,978.67456
2024-04-15 05:00:00,12.778501,70.0,7.442991,11.855213,0.0,0.0,978.4399
2024-04-15 06:00:00,13.8285,72.0,8.866194,13.321676,0.0,0.0,977.98083
2024-04-15 07:00:00,17.1785,65.0,10.5424595,16.941156,0.0,0.0,977.58606
2024-04-15 08:00:00,23.078499,47.0,11.155225,22.485931,0.0,0.0,977.84564
2024-04-15 09:00:00,25.578499,39.0,10.6016655,25.09088,0.0,0.0,977.62823
2024-04-15 10:00:00,27.1285,36.0,10.77369,26.67569,0.0,0.0,977.11304
2024-04-15 11:00:00,27.578499,33.0,9.864884,26.226368,0.0,0.0,976.48236
2024-04-15 12:00:00,27.5285,32.0,9.362737,25.242016,0.0,0.0,975.70245
2024-04-15 13:00:00,27.1285,32.0,9.014607,24.440666,0.0,0.0,974.7891
2024-04-15 14:00:00,26.4285,30.0,7.456241,22.720554,0.0,0.0,973.9415
2024-04-15 15:00:00,25.478498,26.0,4.569823,20.241844,0.0,0.0,972.5831
2024-04-15 16:00:00,23.978498,26.0,3.2937722,17.347301,0.0,0.0,971.65027
2024-04-15 17:00:00,22.5285,28.0,3.1029336,16.234283,0.0,0.0,971.1085
2024-04-15 18:00:00,21.578499,33.0,4.6170335,16.464437,0.0,0.0,970.813
2024-04-15 19:00:00,21.578499,34.0,5.0452194,19.252901,0.0,0.0,971.87744
2024-04-15 20:00:00,18.228498,57.0,9.567758,16.808245,0.0,0.0,972.28595
2024-04-15 21:00:00,15.528501,72.0,10.500937,14.53323,0.0,0.0,972.46857
2024-04-15 22:00:00,14.0785,80.0,10.680169,13.400177,0.0,0.0,971.7243
2024-04-15 23:00:00,13.1285,88.0,11.185015,12.936947,0.0,0.0,970.9395
